Country,Continent,Year,Shock_category,Shock_type,count
Angola,Africa,2010,CONFLICTS,Terrorist attack,2
Angola,Africa,2010,ECOLOGICAL,Infectious disease,1
Angola,Africa,2011,CLIMATIC,Flood,4
Angola,Africa,2011,ECOLOGICAL,Infectious disease,1
Angola,Africa,2011,TECHNOLOGICAL,Air,1
Angola,Africa,2012,CLIMATIC,Drought,1
Angola,Africa,2012,TECHNOLOGICAL,Miscellaneous accident (General),1
Angola,Africa,2013,CLIMATIC,Flood,1
Angola,Africa,2013,TECHNOLOGICAL,Road,1
Argentina,America,1990,CLIMATIC,Flood,1
Argentina,America,1990,CONFLICTS,Terrorist attack,31
Argentina,America,1990,ECONOMIC,Banking Crises,1
Argentina,America,1990,ECONOMIC,Currency Crises,1
Argentina,America,1990,TECHNOLOGICAL,Fire (Miscellaneous),1
Argentina,America,1990,TECHNOLOGICAL,Water,1
Argentina,America,1991,CONFLICTS,Interstate conflict,1
Argentina,America,1991,CONFLICTS,Terrorist attack,27
Argentina,America,1991,ECONOMIC,Banking Crises,1
Argentina,America,1991,ECONOMIC,Currency Crises,1
Argentina,America,1991,GEOPHYSICAL,Volcanic activity,1
Argentina,America,1992,CLIMATIC,Flood,2
Argentina,America,1992,CONFLICTS,Terrorist attack,41
Argentina,America,1992,ECOLOGICAL,Infectious disease,1
Argentina,America,1992,ECONOMIC,Currency Crises,1
Argentina,America,1992,TECHNOLOGICAL,Road,1
Argentina,America,1993,CLIMATIC,Flood,3
Argentina,America,1993,CLIMATIC,Storm,1
Argentina,America,1993,CONFLICTS,Terrorist attack,15
Argentina,America,1993,ECONOMIC,Currency Crises,1
Argentina,America,1993,TECHNOLOGICAL,Poisoning,1
Argentina,America,1993,TECHNOLOGICAL,Road,1
Argentina,America,1994,CLIMATIC,Wildfire,1
Argentina,America,1994,CONFLICTS,Terrorist attack,14
Argentina,America,1995,CLIMATIC,Extreme temperature,1
Argentina,America,1995,CLIMATIC,Flood,2
Argentina,America,1995,CLIMATIC,Storm,1
Argentina,America,1995,CONFLICTS,Terrorist attack,16
Argentina,America,1995,ECONOMIC,Banking Crises,1
Argentina,America,1995,TECHNOLOGICAL,Air,1
Argentina,America,1995,TECHNOLOGICAL,Explosion (Industrial),1
Argentina,America,1996,CONFLICTS,Terrorist attack,19
Argentina,America,1996,ECOLOGICAL,Infectious disease,1
Argentina,America,1997,CLIMATIC,Flood,1
Argentina,America,1997,CONFLICTS,Terrorist attack,11
Argentina,America,1998,CLIMATIC,Flood,1
Argentina,America,1998,CLIMATIC,Storm,1
Argentina,America,1999,CLIMATIC,Wildfire,1
Argentina,America,1999,CONFLICTS,Terrorist attack,1
Argentina,America,1999,TECHNOLOGICAL,Air,1
Argentina,America,1999,TECHNOLOGICAL,Road,1
Argentina,America,2000,CLIMATIC,Extreme temperature,1
Argentina,America,2000,CLIMATIC,Flood,4
Argentina,America,2000,CLIMATIC,Storm,2
Argentina,America,2000,CLIMATIC,Wildfire,1
Argentina,America,2000,TECHNOLOGICAL,Air,1
Argentina,America,2001,CLIMATIC,Extreme temperature,1
Argentina,America,2001,CLIMATIC,Flood,3
Argentina,America,2001,CLIMATIC,Storm,2
Argentina,America,2001,CLIMATIC,Wildfire,1
Argentina,America,2001,CONFLICTS,Terrorist attack,2
Argentina,America,2001,ECONOMIC,Banking Crises,1
Argentina,America,2001,ECONOMIC,Currency Crises,1
Argentina,America,2001,TECHNOLOGICAL,Air,1
Argentina,America,2001,TECHNOLOGICAL,Road,1
Argentina,America,2002,CLIMATIC,Extreme temperature,1
Argentina,America,2002,CLIMATIC,Flood,1
Argentina,America,2002,CLIMATIC,Storm,1
Argentina,America,2002,ECONOMIC,Banking Crises,1
Argentina,America,2002,ECONOMIC,Currency Crises,1
Argentina,America,2002,ECONOMIC,Debt Crises,1
Argentina,America,2002,GEOPHYSICAL,Earthquake,1
Argentina,America,2002,TECHNOLOGICAL,Road,1
Argentina,America,2003,CLIMATIC,Drought,1
Argentina,America,2003,CLIMATIC,Flood,2
Argentina,America,2003,CLIMATIC,Storm,1
Argentina,America,2003,CONFLICTS,Terrorist attack,1
Argentina,America,2003,ECOLOGICAL,Livestock,1
Argentina,America,2003,ECONOMIC,Banking Crises,1
Argentina,America,2003,ECONOMIC,Currency Crises,1
Argentina,America,2003,TECHNOLOGICAL,Road,1
Argentina,America,2004,CLIMATIC,Extreme temperature,1
Argentina,America,2004,CLIMATIC,Flood,2
Argentina,America,2004,ECONOMIC,Currency Crises,1
Argentina,America,2004,TECHNOLOGICAL,Fire (Industrial),1
Argentina,America,2004,TECHNOLOGICAL,Fire (Miscellaneous),1
Argentina,America,2005,CLIMATIC,Storm,1
Argentina,America,2005,CONFLICTS,Terrorist attack,3
Argentina,America,2005,ECONOMIC,Currency Crises,1
Argentina,America,2005,TECHNOLOGICAL,Air,1
Argentina,America,2005,TECHNOLOGICAL,Fire (Miscellaneous),1
Argentina,America,2005,TECHNOLOGICAL,Rail,1
Argentina,America,2006,CLIMATIC,Flood,1
Argentina,America,2006,ECONOMIC,Currency Crises,1
Argentina,America,2006,TECHNOLOGICAL,Road,1
Argentina,America,2007,CLIMATIC,Extreme temperature,1
Argentina,America,2007,CLIMATIC,Flood,2
Argentina,America,2007,ECONOMIC,Currency Crises,1
Argentina,America,2008,CLIMATIC,Flood,1
Argentina,America,2008,ECONOMIC,Currency Crises,1
Argentina,America,2008,GEOPHYSICAL,Volcanic activity,1
Argentina,America,2008,TECHNOLOGICAL,Road,2
Argentina,America,2009,CLIMATIC,Drought,1
Argentina,America,2009,CLIMATIC,Flood,2
Argentina,America,2009,CLIMATIC,Mass movement (wet),1
Argentina,America,2009,CLIMATIC,Storm,1
Argentina,America,2009,CONFLICTS,Terrorist attack,1
Argentina,America,2009,ECOLOGICAL,Infectious disease,1
Argentina,America,2009,ECONOMIC,Currency Crises,1
Argentina,America,2010,CLIMATIC,Extreme temperature,1
Argentina,America,2010,CONFLICTS,Terrorist attack,5
Argentina,America,2010,ECOLOGICAL,Infectious disease,1
Argentina,America,2010,ECONOMIC,Currency Crises,1
Argentina,America,2010,TECHNOLOGICAL,Road,1
Argentina,America,2011,CONFLICTS,Terrorist attack,1
Argentina,America,2011,ECONOMIC,Currency Crises,1
Argentina,America,2011,GEOPHYSICAL,Volcanic activity,1
Argentina,America,2011,TECHNOLOGICAL,Air,1
Argentina,America,2011,TECHNOLOGICAL,Rail,2
Argentina,America,2011,TECHNOLOGICAL,Road,1
Argentina,America,2012,CLIMATIC,Flood,1
Argentina,America,2012,CLIMATIC,Storm,2
Argentina,America,2012,CONFLICTS,Terrorist attack,2
Argentina,America,2012,ECONOMIC,Currency Crises,1
Argentina,America,2012,TECHNOLOGICAL,Rail,1
Argentina,America,2012,TECHNOLOGICAL,Road,3
Argentina,America,2013,CLIMATIC,Flood,1
Argentina,America,2013,CLIMATIC,Storm,1
Argentina,America,2013,CONFLICTS,Terrorist attack,2
Argentina,America,2013,ECONOMIC,Currency Crises,1
Argentina,America,2013,ECONOMIC,Debt Crises,1
Argentina,America,2013,TECHNOLOGICAL,Explosion (Miscellaneous),1
Argentina,America,2013,TECHNOLOGICAL,Miscellaneous accident (General),1
Argentina,America,2013,TECHNOLOGICAL,Rail,2
Armenia,Asia,1990,CLIMATIC,Flood,0
Armenia,Asia,1990,CLIMATIC,Mass movement (wet),0
Armenia,Asia,1990,CONFLICTS,Intrastate conflict,1
Armenia,Asia,1990,CONFLICTS,Terrorist attack,0
Armenia,Asia,1990,GEOPHYSICAL,Earthquake,0
Armenia,Asia,1990,TECHNOLOGICAL,Air,0
Armenia,Asia,1990,TECHNOLOGICAL,Explosion (Industrial),0
Armenia,Asia,1990,TECHNOLOGICAL,Rail,0
Armenia,Asia,1990,TECHNOLOGICAL,Road,0
Armenia,Asia,1991,CLIMATIC,Flood,0
Armenia,Asia,1991,CLIMATIC,Storm,0
Armenia,Asia,1991,CONFLICTS,Intrastate conflict,1
Armenia,Asia,1991,CONFLICTS,Terrorist attack,1
Armenia,Asia,1991,GEOPHYSICAL,Earthquake,0
Armenia,Asia,1991,GEOPHYSICAL,Mass movement (dry),0
Armenia,Asia,1991,TECHNOLOGICAL,Air,0
Armenia,Asia,1991,TECHNOLOGICAL,Explosion (Industrial),0
Armenia,Asia,1991,TECHNOLOGICAL,Fire (Industrial),0
Armenia,Asia,1991,TECHNOLOGICAL,Fire (Miscellaneous),0
Armenia,Asia,1992,CONFLICTS,Intrastate conflict,1
Armenia,Asia,1992,CONFLICTS,Terrorist attack,2
Armenia,Asia,1992,ECOLOGICAL,Fisheries,0
Armenia,Asia,1992,TECHNOLOGICAL,Explosion (Industrial),1
Armenia,Asia,1993,CONFLICTS,Intrastate conflict,1
Armenia,Asia,1993,CONFLICTS,Terrorist attack,6
Armenia,Asia,1993,ECONOMIC,Currency Crises,1
Armenia,Asia,1993,TECHNOLOGICAL,Air,1
Armenia,Asia,1993,TECHNOLOGICAL,Rail,1
Armenia,Asia,1994,CONFLICTS,Intrastate conflict,1
Armenia,Asia,1994,CONFLICTS,Terrorist attack,4
Armenia,Asia,1994,ECONOMIC,Banking Crises,1
Armenia,Asia,1994,ECONOMIC,Currency Crises,1
Armenia,Asia,1994,TECHNOLOGICAL,Collapse (Miscellaneous),1
Armenia,Asia,1995,CONFLICTS,Intrastate conflict,1
Armenia,Asia,1995,CONFLICTS,Terrorist attack,1
Armenia,Asia,1995,ECONOMIC,Currency Crises,1
Armenia,Asia,1996,CONFLICTS,Intrastate conflict,1
Armenia,Asia,1996,CONFLICTS,Terrorist attack,1
Armenia,Asia,1996,ECONOMIC,Currency Crises,1
Armenia,Asia,1997,CLIMATIC,Flood,1
Armenia,Asia,1997,CONFLICTS,Intrastate conflict,1
Armenia,Asia,1997,ECONOMIC,Currency Crises,1
Armenia,Asia,1997,GEOPHYSICAL,Earthquake,1
Armenia,Asia,1998,CLIMATIC,Flood,1
Armenia,Asia,1998,CONFLICTS,Intrastate conflict,1
Armenia,Asia,1998,CONFLICTS,Terrorist attack,2
Armenia,Asia,1998,ECOLOGICAL,Infectious disease,1
Armenia,Asia,1998,ECONOMIC,Currency Crises,1
Armenia,Asia,1998,TECHNOLOGICAL,Explosion (Miscellaneous),1
Armenia,Asia,1999,CONFLICTS,Intrastate conflict,1
Armenia,Asia,1999,CONFLICTS,Terrorist attack,2
Armenia,Asia,2000,CLIMATIC,Drought,1
Armenia,Asia,2000,CONFLICTS,Intrastate conflict,1
Armenia,Asia,2000,CONFLICTS,Terrorist attack,2
Armenia,Asia,2001,CONFLICTS,Intrastate conflict,1
Armenia,Asia,2001,CONFLICTS,Terrorist attack,2
Armenia,Asia,2002,CONFLICTS,Intrastate conflict,1
Armenia,Asia,2003,CONFLICTS,Intrastate conflict,1
Armenia,Asia,2004,CLIMATIC,Flood,1
Armenia,Asia,2004,CONFLICTS,Intrastate conflict,1
Armenia,Asia,2005,CONFLICTS,Intrastate conflict,1
Armenia,Asia,2006,CONFLICTS,Intrastate conflict,1
Armenia,Asia,2007,CONFLICTS,Intrastate conflict,1
Armenia,Asia,2007,CONFLICTS,Terrorist attack,1
Armenia,Asia,2008,CONFLICTS,Intrastate conflict,1
Armenia,Asia,2009,CONFLICTS,Intrastate conflict,1
Armenia,Asia,2009,CONFLICTS,Terrorist attack,1
Armenia,Asia,2009,ECOLOGICAL,Infectious disease,1
Armenia,Asia,2010,CONFLICTS,Intrastate conflict,1
Armenia,Asia,2011,CONFLICTS,Intrastate conflict,1
Armenia,Asia,2012,CONFLICTS,Intrastate conflict,1
Armenia,Asia,2013,CLIMATIC,Extreme temperature,1
Armenia,Asia,2013,CLIMATIC,Storm,1
Armenia,Asia,2013,CONFLICTS,Intrastate conflict,1
Armenia,Asia,2013,CONFLICTS,Terrorist attack,1
Australia,Oceania,1990,CLIMATIC,Flood,2
Australia,Oceania,1990,CLIMATIC,Storm,1
Australia,Oceania,1990,CLIMATIC,Wildfire,1
Australia,Oceania,1990,TECHNOLOGICAL,Air,1
Australia,Oceania,1990,TECHNOLOGICAL,Explosion (Industrial),1
Australia,Oceania,1990,TECHNOLOGICAL,Miscellaneous accident (General),1
Australia,Oceania,1990,TECHNOLOGICAL,Road,1
Australia,Oceania,1990,TECHNOLOGICAL,Water,1
Australia,Oceania,1991,CLIMATIC,Drought,1
Australia,Oceania,1991,CLIMATIC,Storm,2
Australia,Oceania,1991,CONFLICTS,Interstate conflict,1
Australia,Oceania,1991,CONFLICTS,Terrorist attack,4
Australia,Oceania,1991,TECHNOLOGICAL,Fire (Miscellaneous),1
Australia,Oceania,1991,TECHNOLOGICAL,Water,1
Australia,Oceania,1992,CLIMATIC,Drought,1
Australia,Oceania,1992,CLIMATIC,Storm,2
Australia,Oceania,1992,CONFLICTS,Terrorist attack,4
Australia,Oceania,1993,CLIMATIC,Extreme temperature,1
Australia,Oceania,1993,CLIMATIC,Flood,1
Australia,Oceania,1993,CLIMATIC,Storm,2
Australia,Oceania,1993,CONFLICTS,Terrorist attack,2
Australia,Oceania,1994,CLIMATIC,Extreme temperature,2
Australia,Oceania,1994,CLIMATIC,Storm,4
Australia,Oceania,1994,CLIMATIC,Wildfire,2
Australia,Oceania,1994,CONFLICTS,Terrorist attack,9
Australia,Oceania,1994,GEOPHYSICAL,Earthquake,1
Australia,Oceania,1994,TECHNOLOGICAL,Explosion (Industrial),1
Australia,Oceania,1994,TECHNOLOGICAL,Road,1
Australia,Oceania,1995,CLIMATIC,Extreme temperature,1
Australia,Oceania,1995,CLIMATIC,Storm,4
Australia,Oceania,1995,CONFLICTS,Terrorist attack,5
Australia,Oceania,1996,CLIMATIC,Flood,2
Australia,Oceania,1996,CLIMATIC,Mass movement (wet),1
Australia,Oceania,1996,CLIMATIC,Storm,6
Australia,Oceania,1996,CONFLICTS,Terrorist attack,5
Australia,Oceania,1996,TECHNOLOGICAL,Air,1
Australia,Oceania,1996,TECHNOLOGICAL,Fire (Miscellaneous),1
Australia,Oceania,1997,CLIMATIC,Flood,1
Australia,Oceania,1997,CLIMATIC,Mass movement (wet),1
Australia,Oceania,1997,CLIMATIC,Wildfire,2
Australia,Oceania,1997,CONFLICTS,Terrorist attack,4
Australia,Oceania,1998,CLIMATIC,Flood,6
Australia,Oceania,1998,CONFLICTS,Terrorist attack,6
Australia,Oceania,1999,CLIMATIC,Storm,4
Australia,Oceania,1999,CLIMATIC,Wildfire,1
Australia,Oceania,1999,TECHNOLOGICAL,Rail,1
Australia,Oceania,2000,CLIMATIC,Flood,1
Australia,Oceania,2000,CLIMATIC,Storm,3
Australia,Oceania,2000,CLIMATIC,Wildfire,1
Australia,Oceania,2000,CONFLICTS,Terrorist attack,1
Australia,Oceania,2000,ECOLOGICAL,Infectious disease,1
Australia,Oceania,2000,ECOLOGICAL,Infestation,1
Australia,Oceania,2000,TECHNOLOGICAL,Fire (Miscellaneous),1
Australia,Oceania,2000,TECHNOLOGICAL,Water,1
Australia,Oceania,2001,CLIMATIC,Flood,4
Australia,Oceania,2001,CLIMATIC,Storm,3
Australia,Oceania,2001,CLIMATIC,Wildfire,2
Australia,Oceania,2001,CONFLICTS,Intrastate conflict,1
Australia,Oceania,2001,CONFLICTS,Terrorist attack,2
Australia,Oceania,2002,CLIMATIC,Drought,1
Australia,Oceania,2002,CLIMATIC,Storm,3
Australia,Oceania,2002,CLIMATIC,Wildfire,1
Australia,Oceania,2002,CONFLICTS,Intrastate conflict,1
Australia,Oceania,2003,CLIMATIC,Flood,4
Australia,Oceania,2003,CLIMATIC,Storm,5
Australia,Oceania,2003,CLIMATIC,Wildfire,1
Australia,Oceania,2003,CONFLICTS,Interstate conflict,1
Australia,Oceania,2003,CONFLICTS,Intrastate conflict,1
Australia,Oceania,2003,ECOLOGICAL,Infectious disease,1
Australia,Oceania,2004,CLIMATIC,Flood,3
Australia,Oceania,2004,CLIMATIC,Storm,3
Australia,Oceania,2004,CONFLICTS,Intrastate conflict,1
Australia,Oceania,2004,ECOLOGICAL,Infestation,1
Australia,Oceania,2004,TECHNOLOGICAL,Rail,1
Australia,Oceania,2005,CLIMATIC,Flood,1
Australia,Oceania,2005,CLIMATIC,Storm,2
Australia,Oceania,2005,CLIMATIC,Wildfire,1
Australia,Oceania,2005,CONFLICTS,Intrastate conflict,1
Australia,Oceania,2005,TECHNOLOGICAL,Air,1
Australia,Oceania,2006,CLIMATIC,Drought,1
Australia,Oceania,2006,CLIMATIC,Flood,1
Australia,Oceania,2006,CLIMATIC,Storm,3
Australia,Oceania,2006,CLIMATIC,Wildfire,3
Australia,Oceania,2006,CONFLICTS,Intrastate conflict,1
Australia,Oceania,2006,CONFLICTS,Terrorist attack,2
Australia,Oceania,2007,CLIMATIC,Flood,1
Australia,Oceania,2007,CLIMATIC,Storm,1
Australia,Oceania,2007,CONFLICTS,Intrastate conflict,1
Australia,Oceania,2007,ECOLOGICAL,Crops,1
Australia,Oceania,2007,TECHNOLOGICAL,Rail,1
Australia,Oceania,2008,CLIMATIC,Flood,4
Australia,Oceania,2008,CLIMATIC,Storm,1
Australia,Oceania,2008,CONFLICTS,Intrastate conflict,1
Australia,Oceania,2008,CONFLICTS,Terrorist attack,1
Australia,Oceania,2009,CLIMATIC,Extreme temperature,1
Australia,Oceania,2009,CLIMATIC,Flood,2
Australia,Oceania,2009,CLIMATIC,Storm,2
Australia,Oceania,2009,CLIMATIC,Wildfire,1
Australia,Oceania,2009,CONFLICTS,Intrastate conflict,1
Australia,Oceania,2009,CONFLICTS,Terrorist attack,1
Australia,Oceania,2009,ECOLOGICAL,Infectious disease,1
Australia,Oceania,2009,TECHNOLOGICAL,Water,1
Australia,Oceania,2010,CLIMATIC,Flood,5
Australia,Oceania,2010,CLIMATIC,Storm,3
Australia,Oceania,2010,CONFLICTS,Intrastate conflict,1
Australia,Oceania,2010,CONFLICTS,Terrorist attack,1
Australia,Oceania,2010,ECOLOGICAL,Infectious disease,1
Australia,Oceania,2010,TECHNOLOGICAL,Water,1
Australia,Oceania,2011,CLIMATIC,Flood,1
Australia,Oceania,2011,CLIMATIC,Storm,1
Australia,Oceania,2011,CLIMATIC,Wildfire,1
Australia,Oceania,2011,CONFLICTS,Intrastate conflict,1
Australia,Oceania,2011,TECHNOLOGICAL,Fire (Miscellaneous),1
Australia,Oceania,2012,CLIMATIC,Flood,2
Australia,Oceania,2012,CONFLICTS,Intrastate conflict,1
Australia,Oceania,2012,TECHNOLOGICAL,Water,1
Australia,Oceania,2013,CLIMATIC,Storm,1
Australia,Oceania,2013,CLIMATIC,Wildfire,2
Australia,Oceania,2013,CONFLICTS,Intrastate conflict,1
Australia,Oceania,2013,CONFLICTS,Terrorist attack,1
Australia,Oceania,2013,TECHNOLOGICAL,Water,1
Austria,Europe,1990,CLIMATIC,Storm,5
Austria,Europe,1990,CONFLICTS,Terrorist attack,1
Austria,Europe,1990,ECOLOGICAL,Aquaculture,1
Austria,Europe,1991,CLIMATIC,Flood,1
Austria,Europe,1991,CLIMATIC,Storm,1
Austria,Europe,1991,CONFLICTS,Terrorist attack,3
Austria,Europe,1991,TECHNOLOGICAL,Road,1
Austria,Europe,1992,CONFLICTS,Terrorist attack,8
Austria,Europe,1993,CLIMATIC,Storm,1
Austria,Europe,1993,CONFLICTS,Terrorist attack,9
Austria,Europe,1994,CLIMATIC,Storm,1
Austria,Europe,1994,CONFLICTS,Terrorist attack,5
Austria,Europe,1995,CLIMATIC,Flood,1
Austria,Europe,1995,CONFLICTS,Terrorist attack,12
Austria,Europe,1995,TECHNOLOGICAL,Rail,1
Austria,Europe,1996,CLIMATIC,Flood,1
Austria,Europe,1996,CONFLICTS,Terrorist attack,4
Austria,Europe,1997,CLIMATIC,Flood,1
Austria,Europe,1997,CONFLICTS,Terrorist attack,1
Austria,Europe,1998,CONFLICTS,Terrorist attack,1
Austria,Europe,1998,GEOPHYSICAL,Earthquake,1
Austria,Europe,1998,TECHNOLOGICAL,Collapse (Industrial),1
Austria,Europe,1999,CLIMATIC,Flood,1
Austria,Europe,1999,CLIMATIC,Mass movement (wet),1
Austria,Europe,1999,TECHNOLOGICAL,Road,2
Austria,Europe,2000,CLIMATIC,Mass movement (wet),1
Austria,Europe,2000,CLIMATIC,Storm,1
Austria,Europe,2000,TECHNOLOGICAL,Rail,1
Austria,Europe,2002,CLIMATIC,Flood,1
Austria,Europe,2002,CLIMATIC,Storm,2
Austria,Europe,2003,CLIMATIC,Extreme temperature,1
Austria,Europe,2003,ECOLOGICAL,Infectious disease,1
Austria,Europe,2004,ECOLOGICAL,Infectious disease,1
Austria,Europe,2005,CLIMATIC,Extreme temperature,1
Austria,Europe,2005,CLIMATIC,Flood,2
Austria,Europe,2006,CLIMATIC,Flood,1
Austria,Europe,2006,CONFLICTS,Intrastate conflict,1
Austria,Europe,2006,CONFLICTS,Terrorist attack,1
Austria,Europe,2006,ECOLOGICAL,Infectious disease,1
Austria,Europe,2007,CLIMATIC,Extreme temperature,1
Austria,Europe,2007,CLIMATIC,Storm,1
Austria,Europe,2007,CONFLICTS,Intrastate conflict,1
Austria,Europe,2007,CONFLICTS,Terrorist attack,1
Austria,Europe,2008,CLIMATIC,Storm,1
Austria,Europe,2008,CONFLICTS,Intrastate conflict,1
Austria,Europe,2008,CONFLICTS,Terrorist attack,7
Austria,Europe,2008,ECONOMIC,Banking Crises,1
Austria,Europe,2008,TECHNOLOGICAL,Fire (Miscellaneous),1
Austria,Europe,2009,CLIMATIC,Extreme temperature,1
Austria,Europe,2009,CLIMATIC,Flood,2
Austria,Europe,2009,CLIMATIC,Storm,1
Austria,Europe,2009,CONFLICTS,Terrorist attack,3
Austria,Europe,2009,ECOLOGICAL,Infectious disease,1
Austria,Europe,2009,ECONOMIC,Banking Crises,1
Austria,Europe,2010,CONFLICTS,Intrastate conflict,1
Austria,Europe,2010,ECONOMIC,Banking Crises,1
Austria,Europe,2011,CONFLICTS,Intrastate conflict,1
Austria,Europe,2011,CONFLICTS,Terrorist attack,1
Austria,Europe,2011,ECOLOGICAL,Infectious disease,1
Austria,Europe,2011,ECONOMIC,Banking Crises,1
Austria,Europe,2012,CLIMATIC,Extreme temperature,1
Austria,Europe,2012,CONFLICTS,Intrastate conflict,1
Austria,Europe,2012,ECONOMIC,Banking Crises,1
Austria,Europe,2013,CLIMATIC,Flood,1
Austria,Europe,2013,CONFLICTS,Intrastate conflict,1
Austria,Europe,2013,CONFLICTS,Terrorist attack,1
Azerbaijan,Asia,1990,CLIMATIC,Flood,0
Azerbaijan,Asia,1990,CLIMATIC,Mass movement (wet),0
Azerbaijan,Asia,1990,CONFLICTS,Intrastate conflict,1
Azerbaijan,Asia,1990,CONFLICTS,Terrorist attack,0
Azerbaijan,Asia,1990,GEOPHYSICAL,Earthquake,0
Azerbaijan,Asia,1990,TECHNOLOGICAL,Air,0
Azerbaijan,Asia,1990,TECHNOLOGICAL,Explosion (Industrial),0
Azerbaijan,Asia,1990,TECHNOLOGICAL,Rail,0
Azerbaijan,Asia,1990,TECHNOLOGICAL,Road,0
Azerbaijan,Asia,1991,CLIMATIC,Flood,0
Azerbaijan,Asia,1991,CLIMATIC,Storm,0
Azerbaijan,Asia,1991,CONFLICTS,Intrastate conflict,1
Azerbaijan,Asia,1991,CONFLICTS,Terrorist attack,3
Azerbaijan,Asia,1991,GEOPHYSICAL,Earthquake,0
Azerbaijan,Asia,1991,GEOPHYSICAL,Mass movement (dry),0
Azerbaijan,Asia,1991,TECHNOLOGICAL,Air,0
Azerbaijan,Asia,1991,TECHNOLOGICAL,Explosion (Industrial),0
Azerbaijan,Asia,1991,TECHNOLOGICAL,Fire (Industrial),0
Azerbaijan,Asia,1991,TECHNOLOGICAL,Fire (Miscellaneous),0
Azerbaijan,Asia,1992,CONFLICTS,Intrastate conflict,1
Azerbaijan,Asia,1992,CONFLICTS,Terrorist attack,12
Azerbaijan,Asia,1992,ECOLOGICAL,Fisheries,0
Azerbaijan,Asia,1992,TECHNOLOGICAL,Air,1
Azerbaijan,Asia,1992,TECHNOLOGICAL,Water,1
Azerbaijan,Asia,1993,CONFLICTS,Intrastate conflict,1
Azerbaijan,Asia,1993,CONFLICTS,Terrorist attack,4
Azerbaijan,Asia,1994,CONFLICTS,Intrastate conflict,1
Azerbaijan,Asia,1994,CONFLICTS,Terrorist attack,11
Azerbaijan,Asia,1994,ECONOMIC,Currency Crises,1
Azerbaijan,Asia,1994,TECHNOLOGICAL,Air,1
Azerbaijan,Asia,1995,CLIMATIC,Flood,3
Azerbaijan,Asia,1995,CONFLICTS,Intrastate conflict,1
Azerbaijan,Asia,1995,CONFLICTS,Terrorist attack,2
Azerbaijan,Asia,1995,ECONOMIC,Banking Crises,1
Azerbaijan,Asia,1995,TECHNOLOGICAL,Air,1
Azerbaijan,Asia,1995,TECHNOLOGICAL,Rail,1
Azerbaijan,Asia,1996,CONFLICTS,Intrastate conflict,1
Azerbaijan,Asia,1996,CONFLICTS,Terrorist attack,2
Azerbaijan,Asia,1997,CLIMATIC,Flood,1
Azerbaijan,Asia,1997,CONFLICTS,Intrastate conflict,1
Azerbaijan,Asia,1997,CONFLICTS,Terrorist attack,1
Azerbaijan,Asia,1997,TECHNOLOGICAL,Air,1
Azerbaijan,Asia,1997,TECHNOLOGICAL,Road,1
Azerbaijan,Asia,1998,CONFLICTS,Intrastate conflict,1
Azerbaijan,Asia,1998,GEOPHYSICAL,Earthquake,1
Azerbaijan,Asia,1999,CONFLICTS,Intrastate conflict,1
Azerbaijan,Asia,1999,GEOPHYSICAL,Earthquake,1
Azerbaijan,Asia,2000,CLIMATIC,Drought,1
Azerbaijan,Asia,2000,CLIMATIC,Mass movement (wet),1
Azerbaijan,Asia,2000,CONFLICTS,Intrastate conflict,1
Azerbaijan,Asia,2000,CONFLICTS,Terrorist attack,1
Azerbaijan,Asia,2000,GEOPHYSICAL,Earthquake,1
Azerbaijan,Asia,2000,TECHNOLOGICAL,Road,1
Azerbaijan,Asia,2001,CONFLICTS,Intrastate conflict,1
Azerbaijan,Asia,2001,CONFLICTS,Terrorist attack,4
Azerbaijan,Asia,2002,CONFLICTS,Intrastate conflict,1
Azerbaijan,Asia,2002,CONFLICTS,Terrorist attack,1
Azerbaijan,Asia,2002,TECHNOLOGICAL,Water,1
Azerbaijan,Asia,2003,CLIMATIC,Flood,1
Azerbaijan,Asia,2003,CONFLICTS,Intrastate conflict,1
Azerbaijan,Asia,2004,CONFLICTS,Intrastate conflict,1
Azerbaijan,Asia,2005,CONFLICTS,Intrastate conflict,1
Azerbaijan,Asia,2005,TECHNOLOGICAL,Air,1
Azerbaijan,Asia,2006,CONFLICTS,Intrastate conflict,1
Azerbaijan,Asia,2006,ECOLOGICAL,Infectious disease,1
Azerbaijan,Asia,2007,CONFLICTS,Intrastate conflict,1
Azerbaijan,Asia,2007,CONFLICTS,Terrorist attack,1
Azerbaijan,Asia,2007,TECHNOLOGICAL,Collapse (Industrial),1
Azerbaijan,Asia,2008,CONFLICTS,Intrastate conflict,1
Azerbaijan,Asia,2008,CONFLICTS,Terrorist attack,2
Azerbaijan,Asia,2009,CLIMATIC,Flood,1
Azerbaijan,Asia,2009,CONFLICTS,Intrastate conflict,1
Azerbaijan,Asia,2009,CONFLICTS,Terrorist attack,2
Azerbaijan,Asia,2009,ECOLOGICAL,Infectious disease,1
Azerbaijan,Asia,2010,CLIMATIC,Flood,1
Azerbaijan,Asia,2010,CONFLICTS,Intrastate conflict,1
Azerbaijan,Asia,2011,CONFLICTS,Intrastate conflict,1
Azerbaijan,Asia,2012,CLIMATIC,Extreme temperature,1
Azerbaijan,Asia,2012,CONFLICTS,Intrastate conflict,1
Azerbaijan,Asia,2012,GEOPHYSICAL,Earthquake,2
Azerbaijan,Asia,2013,CONFLICTS,Intrastate conflict,1
